,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
18665,88315,15783865,Lombardi,516.0,France,Female,25.0,6,0.0,1,1,0,96660.74,1
18666,66776,15746805,Thomson,597.0,France,Male,33.0,9,0.0,1,1,0,49374.82,1
18667,19184,15733447,Aksyonova,744.0,Spain,Female,29.0,4,0.0,2,1,1,141038.22,0
18668,21375,15653762,Lo Duca,628.0,Spain,Male,33.0,5,0.0,1,1,0,187985.52,1
18669,152081,15774262,Ts'ai,634.0,France,Male,49.0,0,110148.38,1,1,1,78400.16,0
18670,45039,15594926,Bellucci,518.0,France,Male,30.0,4,123859.6,1,1,1,115186.97,0
18671,153404,15669887,Hsing,627.0,France,Male,61.0,8,0.0,2,1,1,64726.43,0
18672,103024,15751175,Onodugoadiegbemma,473.0,France,Male,33.0,9,0.0,2,1,1,171060.01,0
18673,152762,15700212,Shubina,471.0,France,Female,41.0,9,0.0,2,1,0,136610.02,0
18674,106265,15698932,Nnachetam,696.0,France,Female,29.0,1,0.0,1,1,0,115818.51,1
18675,5062,15772896,Ch'ien,648.0,Germany,Male,42.0,3,113909.67,2,1,1,151412.53,0
18676,159201,15809800,Ugochukwu,595.0,Spain,Male,50.0,5,0.0,2,1,1,149535.38,1
18677,42457,15689671,De Luca,615.0,Germany,Female,48.0,3,124515.26,2,1,0,177772.03,1
18678,147988,15732570,Shand,565.0,France,Female,32.0,3,0.0,2,1,0,184842.23,0
18679,98925,15765258,Bochsa,596.0,France,Female,29.0,5,137318.42,1,1,1,143301.49,0
18680,95872,15693322,Shih,741.0,Germany,Female,32.0,9,146748.07,1,0,1,11407.58,0
18681,44304,15798528,Rizzo,659.0,Germany,Male,48.0,7,152400.74,2,1,0,111359.47,1
18682,85984,15650098,Hs?,653.0,France,Female,29.0,4,0.0,2,0,0,72350.47,0
18683,47120,15810834,Lo,847.0,Germany,Male,32.0,4,111582.11,1,0,0,113677.53,0
18684,146996,15678057,Onyemauchechukwu,667.0,Spain,Female,37.0,7,0.0,2,0,1,152643.66,0
18685,146584,15585839,Kao,725.0,France,Female,29.0,5,0.0,2,1,0,88845.25,0
18686,70811,15668460,Mai,521.0,France,Male,37.0,2,0.0,2,0,1,86372.24,0
18687,18804,15594902,Chukwukadibia,619.0,Spain,Male,57.0,7,95900.04,1,1,1,42442.21,0
18688,2801,15791321,Okwudiliolisa,679.0,Germany,Male,44.0,3,152039.6,1,1,0,77866.91,1
18689,120067,15781234,Kao,649.0,France,Male,37.0,2,0.0,2,1,0,138526.96,0
18690,154694,15705899,Craig,684.0,Spain,Male,35.0,7,127510.99,1,1,1,155356.34,0
18691,143852,15785899,Clements,731.0,Germany,Female,39.0,8,96997.09,2,1,1,114092.52,0
18692,23142,15606641,Beggs,762.0,Germany,Male,40.0,10,100260.88,3,1,1,77142.42,1
18693,138951,15713819,Chidubem,704.0,Germany,Female,43.0,3,81733.94,1,1,0,133682.56,1
18694,1995,15673837,Chukwufumnanya,648.0,Spain,Male,49.0,3,105239.1,2,1,1,86764.92,0
18695,33024,15641490,Flemming,615.0,Germany,Female,41.0,1,118862.93,1,1,0,112585.19,1
18696,65945,15739046,P'an,681.0,France,Male,40.0,8,0.0,2,0,1,104095.44,0
18697,32181,15649451,Yates,746.0,France,Female,44.0,9,0.0,2,1,1,88728.47,0
18698,80374,15698932,Tikhonov,745.0,Germany,Female,23.0,5,124427.25,1,1,0,141896.74,1
18699,58375,15634373,P'eng,521.0,France,Female,41.0,5,102289.83,1,0,1,179488.81,0
18700,36373,15647782,Hsia,554.0,Germany,Female,44.0,1,111347.37,1,1,0,184524.74,1
18701,21359,15662758,Lucchese,603.0,Spain,Male,36.0,4,0.0,1,1,0,28184.7,0
18702,121496,15731760,Butcher,711.0,France,Female,30.0,9,0.0,2,1,0,103287.62,0
18703,57978,15765192,Y?,667.0,Spain,Male,45.0,3,73070.18,1,1,1,153698.65,0
18704,20087,15621893,Bellucci,641.0,France,Female,18.0,9,0.0,1,1,0,167030.51,0
18705,95647,15792649,Martin,735.0,Spain,Female,56.0,9,0.0,1,0,1,99294.22,1
18706,77123,15631813,Beneventi,592.0,Spain,Female,38.0,9,112727.06,1,1,1,186942.49,0
18707,46334,15785920,Brady,678.0,Germany,Male,40.0,2,126679.69,1,0,1,102179.86,0
18708,40592,15714586,Brown,713.0,Germany,Female,38.0,10,108262.93,2,1,0,93336.91,0
18709,71832,15780846,Maclean,608.0,France,Male,35.0,8,0.0,1,0,0,175836.03,1
18710,20037,15665802,Li Fonti,683.0,France,Female,36.0,9,0.0,2,0,1,97938.59,0
18711,921,15623966,Alexander,578.0,France,Female,35.0,2,0.0,2,1,0,161428.25,0
18712,163249,15672930,Tung,637.0,Germany,Male,42.0,0,123593.22,1,0,0,172646.88,1
18713,148426,15803886,Kosisochukwu,591.0,Germany,Female,51.0,7,129834.3,1,1,1,161405.09,1
18714,102009,15756942,Frolova,674.0,France,Female,38.0,8,0.0,1,1,1,51562.88,0
18715,106377,15665222,Ugochukwutubelum,850.0,France,Male,29.0,1,0.0,2,1,1,148087.98,0
18716,41124,15706810,K?,637.0,France,Female,39.0,6,106947.58,2,0,0,108876.75,0
18717,110265,15576044,Maclean,719.0,France,Male,42.0,2,0.0,2,0,0,120853.83,0
18718,159987,15576845,Liao,592.0,France,Female,36.0,9,0.0,1,1,0,174825.79,0
18719,23874,15582767,McLean,590.0,France,Male,22.0,3,112949.71,1,0,0,134878.54,0
18720,37461,15671514,T'ang,577.0,Spain,Male,33.0,3,0.0,2,0,1,54869.54,0
18721,138541,15715079,T'an,695.0,Germany,Male,36.0,6,115074.29,1,0,0,142763.38,0
18722,143052,15752838,Grigoryeva,728.0,Spain,Male,30.0,7,0.0,1,1,1,54560.79,0
18723,145933,15763874,O'Donnell,719.0,France,Female,33.0,9,0.0,2,0,0,62454.01,1
18724,50503,15732967,Cremonesi,731.0,France,Female,19.0,2,0.0,2,1,1,151581.79,0
18725,57705,15732781,Nnaife,553.0,Germany,Female,34.0,10,102649.32,1,1,0,57600.54,0
18726,62894,15711742,Mason,708.0,France,Female,52.0,3,0.0,1,1,1,62868.33,1
18727,118334,15618155,Ts'ui,608.0,Spain,Female,31.0,5,108117.1,1,1,1,137510.41,0
18728,86423,15570141,P'eng,724.0,France,Male,32.0,3,132352.69,1,1,0,80320.3,0
18729,103672,15642822,Hs?,535.0,France,Female,34.0,6,0.0,2,0,0,151624.19,0
18730,71721,15742378,Nnonso,649.0,Germany,Female,37.0,7,86055.17,1,0,0,174800.31,1
18731,42894,15701221,Cremonesi,638.0,France,Male,49.0,9,0.0,1,1,1,138847.31,0
18732,78744,15587541,Hsueh,659.0,Spain,Female,36.0,8,0.0,2,1,1,141872.05,0
18733,71284,15574072,White,642.0,France,Male,27.0,4,141806.0,1,1,1,60954.45,0
18734,4338,15762277,Hill,628.0,France,Male,30.0,4,0.0,2,1,1,34180.33,0
18735,91196,15768120,Nnamutaezinwa,725.0,France,Male,39.0,4,0.0,2,1,0,143317.24,0
18736,82227,15603914,Mazzi,744.0,France,Male,39.0,1,0.0,2,0,0,105887.04,0
18737,57839,15594915,Shao,602.0,France,Male,26.0,8,0.0,2,1,1,132906.65,0
18738,87676,15683403,Lombardi,611.0,Spain,Male,52.0,7,0.0,2,0,1,73922.95,0
18739,114932,15631739,Kay,584.0,France,Female,34.0,2,0.0,2,1,0,180969.55,0
18740,90629,15603747,Onyemauchechi,696.0,France,Male,44.0,10,163982.15,1,0,1,67840.56,0
18741,93551,15623202,Chia,538.0,Germany,Male,46.0,6,121250.04,1,0,1,163556.01,1
18742,73790,15647974,Brown,621.0,France,Female,23.0,4,0.0,2,1,0,26260.98,0
18743,24218,15775234,Gilchrist,576.0,Germany,Female,37.0,2,0.0,2,0,0,89040.61,0
18744,9541,15589969,Ritchie,621.0,France,Male,40.0,4,0.0,2,1,0,125253.46,0
18745,100312,15665060,Frolov,619.0,France,Male,30.0,3,0.0,2,1,1,161559.19,0
18746,75327,15731553,Palerma,678.0,France,Female,31.0,1,0.0,2,1,1,75574.67,0
18747,82337,15592028,K'ung,628.0,Germany,Female,45.0,3,114023.63,1,0,0,46810.48,1
18748,126424,15766272,Folliero,521.0,Germany,Male,36.0,0,125193.96,1,1,0,109356.53,0
18749,44765,15745080,Nwabugwu,730.0,France,Male,33.0,4,0.0,1,1,1,122925.4,0
18750,109061,15582944,Becker,659.0,Spain,Male,43.0,8,125212.65,1,0,0,140941.47,0
18751,63333,15632669,Walton,554.0,France,Male,46.0,4,0.0,2,0,1,57320.92,0
18752,89157,15572038,Chijindum,660.0,France,Male,31.0,9,113948.58,2,1,1,188891.96,0
18753,117554,15736397,Ch'ang,677.0,Spain,Female,44.0,5,0.0,1,1,0,45445.78,1
18754,117656,15609987,Bibi,712.0,Germany,Female,42.0,8,139707.28,1,1,1,2150.22,0
18755,36538,15582404,Fiorentini,743.0,Spain,Male,35.0,9,0.0,2,0,1,82565.01,0
18756,122459,15656300,Ch'iu,592.0,France,Male,33.0,7,133656.95,1,1,0,197111.99,0
18757,62563,15773868,Pinto,726.0,Spain,Male,38.0,4,0.0,2,1,1,1055.66,0
18758,100662,15742297,Ch'iu,712.0,France,Male,77.0,5,0.0,2,1,1,124486.28,0
18759,142680,15585835,Yegorova,712.0,Spain,Female,54.0,1,132837.4,1,0,1,51587.9,0
18760,81384,15661821,Brown,598.0,Germany,Female,49.0,5,132571.67,1,1,1,31686.33,1
18761,115039,15783883,O'Sullivan,628.0,France,Male,48.0,6,0.0,2,1,1,142514.66,0
18762,83435,15769402,Panicucci,686.0,Germany,Male,37.0,9,137774.11,2,1,0,159585.61,0
18763,78559,15691952,Fanucci,638.0,France,Male,26.0,8,106242.67,2,1,1,166678.28,0
18764,77198,15682757,Fanucci,639.0,Spain,Male,31.0,8,0.0,2,1,1,180844.69,0
18765,101568,15715994,Cattaneo,681.0,Germany,Female,46.0,8,152296.21,1,1,0,184976.47,1
18766,39732,15628600,Ubanwa,712.0,Germany,Male,43.0,9,118087.68,1,1,0,122925.5,0
18767,107400,15701206,Kao,805.0,France,Female,29.0,5,0.0,2,1,1,77500.68,0
18768,97384,15624633,Kibby,702.0,France,Male,34.0,9,74989.58,1,1,1,171014.69,0
18769,44297,15712596,Huang,499.0,France,Male,31.0,4,0.0,1,1,0,25950.49,1
18770,129446,15732438,Cheng,540.0,France,Male,45.0,0,0.0,1,1,0,18522.91,1
18771,147990,15599081,Ku,697.0,Germany,Female,62.0,8,115062.61,1,1,0,23305.01,1
18772,70535,15642530,Nnamdi,639.0,France,Male,32.0,6,0.0,1,1,1,107415.02,1
18773,35288,15612776,Hsueh,746.0,Spain,Female,36.0,9,0.0,2,1,0,138526.96,0
18774,46101,15579189,Milani,622.0,France,Female,27.0,10,0.0,1,0,0,156906.18,1
18775,74767,15591360,Lucchesi,691.0,France,Male,30.0,5,0.0,2,1,0,150465.93,0
18776,162308,15705512,Ch'en,562.0,Germany,Male,36.0,3,124577.33,2,1,0,143981.27,0
18777,77357,15803764,Ball,773.0,France,Male,37.0,6,0.0,2,1,0,75837.58,0
18778,134605,15783659,Onyemauchechi,577.0,France,Female,28.0,1,0.0,2,1,0,136540.09,0
18779,5382,15653765,O'Loughlin,732.0,Germany,Female,34.0,6,98173.52,2,1,1,146677.29,0
18780,72702,15736327,Nwabugwu,738.0,France,Female,37.0,2,88381.21,1,0,0,116467.34,0
18781,17031,15726494,Yobachukwu,850.0,France,Female,42.0,4,167735.69,1,0,0,47318.78,0
18782,23799,15791533,Brown,633.0,Spain,Male,38.0,6,0.0,1,1,0,168002.31,1
18783,56387,15633378,O'Sullivan,708.0,France,Male,34.0,5,0.0,1,0,0,117031.2,0
18784,91991,15603665,Rowe,758.0,France,Male,33.0,8,0.0,1,0,1,131284.93,0
18785,144740,15793693,Onio,719.0,France,Male,43.0,4,0.0,2,0,0,61251.25,0
18786,104236,15651585,Power,661.0,Germany,Male,35.0,2,117212.18,2,1,0,83052.03,0
18787,100268,15738044,Chukwukere,684.0,Spain,Male,31.0,2,0.0,2,1,1,1375.51,0
18788,120439,15672091,Ch'iu,811.0,Spain,Male,36.0,5,0.0,2,1,0,55905.35,0
18789,110865,15794875,Hardy,742.0,Spain,Male,32.0,6,178056.54,2,0,1,190019.61,0
18790,2986,15566894,Ch'en,744.0,Germany,Male,47.0,5,138076.47,1,1,0,166677.54,0
18791,78317,15785819,T'ien,682.0,Spain,Female,30.0,5,0.0,2,1,1,4440.41,0
18792,29430,15726589,Onwuamaeze,531.0,France,Female,40.0,4,98899.32,1,1,0,111342.63,1
18793,107484,15623989,Cremonesi,733.0,Spain,Male,36.0,1,0.0,1,1,1,49656.64,0
18794,137443,15656937,Lo Duca,850.0,Spain,Female,33.0,9,132876.8,1,1,1,199894.68,0
18795,22647,15764146,Tsao,706.0,Germany,Male,32.0,3,113674.42,1,1,1,166783.33,0
18796,72883,15600688,Nwankwo,538.0,Spain,Male,39.0,7,0.0,2,0,0,151316.37,0
18797,124707,15723339,Ch'ang,574.0,Germany,Male,36.0,6,111565.91,1,1,0,82670.49,0
18798,137685,15605037,Ting,679.0,France,Male,61.0,4,0.0,1,1,1,192298.84,1
18799,146076,15787699,Onwumelu,611.0,Germany,Female,41.0,9,144326.09,1,1,1,84133.48,0
18800,54363,15674149,Esomchi,537.0,Germany,Male,36.0,3,128960.21,2,1,1,40318.33,0
18801,17911,15682890,Zikoranachidimma,745.0,Germany,Female,58.0,1,123544.01,1,1,0,140941.47,1
18802,115861,15747265,Trevisan,593.0,France,Female,30.0,5,84560.04,1,0,0,64738.12,0
18803,116004,15810711,Dunbabin,670.0,Spain,Female,65.0,8,0.0,2,1,1,177655.68,0
18804,28984,15721469,Ting,558.0,Germany,Female,40.0,9,124626.07,1,1,0,177747.72,1
18805,132545,15641688,Black,700.0,Spain,Female,38.0,2,0.0,1,0,1,50051.42,0
18806,73927,15750811,Woodward,766.0,Germany,Male,30.0,3,116822.7,2,0,0,197643.24,0
18807,105302,15674950,Chukwufumnanya,616.0,France,Male,41.0,8,129847.64,1,1,0,118616.25,0
18808,78690,15588560,K'ung,619.0,Spain,Male,30.0,7,0.0,2,1,1,172749.92,0
18809,23286,15622461,Ndubuagha,562.0,France,Male,28.0,6,0.0,2,0,0,32626.21,0
18810,107618,15606841,Nnamdi,556.0,France,Male,34.0,3,0.0,2,1,0,180829.99,0
18811,10653,15636590,Lueck,600.0,Spain,Female,29.0,7,0.0,2,1,0,103480.69,0
18812,61400,15682473,Lucchese,697.0,Germany,Male,40.0,4,133377.8,2,0,0,108764.69,0
18813,24256,15815236,Chiganu,574.0,Spain,Male,34.0,3,0.0,2,0,0,28269.86,0
18814,54462,15722083,Fanucci,758.0,France,Male,30.0,7,0.0,2,0,1,53412.08,0
18815,93168,15640953,Fu,526.0,Spain,Female,44.0,8,0.0,1,0,0,94620.0,1
18816,85685,15810227,Fan,421.0,France,Male,34.0,2,0.0,2,1,0,96615.23,1
18817,32663,15668059,T'ien,683.0,France,Male,42.0,9,0.0,2,0,0,75858.25,0
18818,47044,15717995,Keen,849.0,France,Female,27.0,0,0.0,2,0,1,157891.86,0
18819,80268,15605036,Y?,724.0,Spain,Male,41.0,5,0.0,1,1,1,175730.73,0
18820,162100,15772892,Robertson,699.0,France,Female,49.0,2,0.0,1,0,1,105760.01,0
18821,88982,15775888,DeRose,691.0,France,Male,42.0,2,0.0,2,1,0,171575.54,0
18822,15038,15614923,Iadanza,630.0,France,Male,26.0,8,0.0,2,1,1,46156.87,0
18823,164500,15657532,H?,699.0,Spain,Male,30.0,5,0.0,1,0,1,150694.01,0
18824,28581,15732832,Chia,603.0,Germany,Male,31.0,5,122088.67,1,1,1,33828.64,0
18825,104972,15764405,Nwankwo,729.0,France,Female,35.0,0,0.0,1,1,1,62822.35,0
18826,54410,15642736,Brown,551.0,Spain,Female,43.0,1,121205.44,1,1,0,62368.34,0
18827,30128,15696054,Martin,646.0,France,Male,42.0,8,0.0,1,1,1,57552.89,1
18828,150522,15770474,Milani,755.0,France,Male,34.0,9,170729.45,1,1,0,110899.3,0
18829,102475,15732437,Briggs,708.0,Germany,Male,31.0,0,107884.81,1,0,1,183487.98,0
18830,99053,15638983,P'eng,675.0,France,Male,41.0,5,123894.22,1,1,1,123874.67,0
18831,47066,15728333,Genovese,493.0,France,Female,44.0,10,176033.76,1,1,0,110783.31,1
18832,47312,15583764,Hsiung,636.0,Germany,Female,44.0,3,155973.88,1,1,0,103726.71,1
18833,34324,15683544,Hsia,667.0,Spain,Male,37.0,4,0.0,2,0,0,105720.09,0
18834,83239,15600813,Nwankwo,696.0,France,Male,35.0,2,133903.64,1,1,0,158024.19,0
18835,145181,15738785,Nwabugwu,597.0,France,Male,37.0,6,0.0,1,1,0,182262.66,0
18836,56322,15594862,Aleksandrova,552.0,Germany,Male,36.0,4,87637.26,2,0,0,132547.02,1
18837,1545,15679587,Y?,669.0,Spain,Female,25.0,9,117265.14,1,1,1,111868.91,0
18838,40115,15721207,Yuryeva,674.0,France,Female,35.0,5,0.0,2,0,0,161465.31,0
18839,164119,15692291,Hs?eh,597.0,Germany,Male,34.0,7,131033.76,1,0,1,75685.97,0
18840,93626,15683523,Li Fonti,592.0,France,Female,50.0,2,0.0,1,1,0,143920.27,1
18841,148055,15656937,O'Donnell,748.0,Germany,Male,33.0,7,151858.76,2,1,0,167036.92,0
18842,124149,15783521,Onwuamaeze,537.0,France,Male,29.0,4,0.0,1,1,0,183581.74,0
18843,148414,15567993,Lucciano,601.0,France,Female,45.0,9,0.0,1,1,0,130376.68,0
18844,163331,15702912,Lu,607.0,Spain,Male,71.0,5,170491.84,1,1,1,173576.71,0
18845,163972,15777504,MacDonald,675.0,France,Female,49.0,8,0.0,1,1,0,92621.9,0
18846,125491,15774358,Bellucci,732.0,France,Male,39.0,0,0.0,1,1,1,159553.45,0
18847,160013,15601184,Morres,714.0,France,Female,31.0,6,92887.13,1,1,0,67789.99,0
18848,25615,15641474,Hall,638.0,France,Female,45.0,7,139859.23,1,1,0,38967.29,1
18849,84784,15642041,Burns,718.0,Germany,Female,40.0,5,93051.64,2,1,0,71865.31,1
18850,143690,15737310,Genovese,498.0,Spain,Female,48.0,2,109044.81,1,0,1,198193.67,0
18851,148797,15652084,Ts'ai,775.0,France,Female,38.0,5,0.0,1,1,1,65636.92,1
18852,46319,15615207,Toscani,549.0,Spain,Male,57.0,4,0.0,1,0,1,133683.0,1
18853,138238,15701354,Yuryeva,579.0,Germany,Female,44.0,2,81811.71,1,1,0,99061.67,1
18854,2260,15748882,Martin,492.0,Spain,Female,38.0,4,145471.02,1,0,1,90829.96,0
18855,1012,15685869,Watson,575.0,France,Female,25.0,9,0.0,1,0,0,12096.17,1
18856,153336,15752626,Ugochukwu,644.0,Germany,Male,29.0,8,127269.75,1,0,1,79495.01,0
18857,95054,15662021,Ch'ang,697.0,Spain,Female,35.0,9,160541.21,1,1,1,155743.66,0
18858,113227,15782530,Uvarova,678.0,France,Female,34.0,10,0.0,2,1,0,170835.32,0
18859,43865,15632448,Kao,645.0,France,Female,43.0,4,0.0,2,1,0,131389.39,0
18860,22567,15668679,Ozerova,630.0,France,Male,38.0,0,0.0,2,1,1,34475.14,0
18861,31801,15681554,Lai,634.0,Germany,Male,37.0,9,71843.15,2,1,1,168034.83,0
18862,89168,15693819,Ts'ui,754.0,Spain,Male,31.0,2,0.0,2,1,1,53636.28,0
18863,136382,15790782,Baryshnikov,661.0,Spain,Male,39.0,6,132628.98,2,0,0,38812.67,0
18864,33304,15643828,Teng,592.0,France,Male,29.0,1,0.0,2,1,1,91196.67,0
18865,40717,15751180,Kao,681.0,France,Male,38.0,6,0.0,2,1,0,61792.52,0
18866,16046,15740264,Kao,602.0,Spain,Male,33.0,7,0.0,2,0,0,175843.53,0
18867,146575,15643826,Maclean,702.0,France,Male,34.0,0,0.0,2,1,0,142331.85,0
18868,81040,15671251,Pisano,762.0,Spain,Male,37.0,3,0.0,2,1,0,94815.59,0
18869,102645,15726032,Yefremova,641.0,Spain,Female,33.0,2,106000.12,1,1,0,73881.68,0
18870,34512,15736287,Houghton,729.0,Germany,Female,32.0,5,76656.4,1,1,0,88866.92,0
18871,129399,15684954,Mancini,639.0,Germany,Male,39.0,1,166082.08,1,1,0,131501.49,1
18872,136955,15803801,Moseley,644.0,France,Male,30.0,4,95727.05,1,1,1,162643.15,0
18873,27227,15777855,Manna,733.0,France,Male,45.0,7,0.0,2,0,1,75204.21,0
18874,10060,15579969,Mancini,664.0,France,Female,41.0,9,0.0,2,1,1,24991.92,1
18875,58666,15737605,Kambinachi,494.0,France,Male,34.0,8,0.0,2,1,0,49324.03,0
18876,24839,15642997,Ch'en,627.0,France,Female,46.0,7,0.0,2,1,1,38190.78,0
18877,38671,15632446,Ndubuagha,542.0,Spain,Male,33.0,1,128940.24,1,1,1,166677.54,0
18878,146763,15722599,Ch'eng,556.0,Spain,Male,26.0,1,0.0,2,0,1,153535.18,0
18879,65154,15720702,Shih,789.0,France,Male,40.0,3,0.0,1,0,1,121883.87,0
18880,161277,15607598,Palermo,579.0,Spain,Female,38.0,1,0.0,2,1,0,149458.81,0
18881,46338,15633877,Morrison,778.0,France,Female,32.0,8,76101.81,2,1,1,72927.68,0
18882,76088,15593630,Ch'ien,705.0,Germany,Female,38.0,1,137847.9,1,1,0,132419.28,1
18883,42295,15570194,P'an,652.0,France,Male,43.0,5,165982.65,1,1,0,57553.62,1
18884,148598,15733444,Nwachinemelu,587.0,France,Female,30.0,5,0.0,2,1,0,170968.58,0
18885,7094,15772363,Hilton,772.0,Germany,Female,42.0,1,101979.16,1,1,0,90928.48,1
18886,158065,15662533,Scott,583.0,France,Male,38.0,1,116322.27,1,0,1,35640.12,0
18887,71269,15672397,Chidiebele,704.0,Germany,Male,47.0,9,126589.12,1,1,0,176750.81,1
18888,60419,15595557,Li,798.0,France,Male,22.0,8,0.0,2,1,1,107615.43,0
18889,35768,15771442,Y?,586.0,France,Female,39.0,5,150500.64,3,1,0,14928.8,1
18890,67971,15595596,Manna,569.0,France,Female,50.0,3,0.0,1,1,0,93981.13,1
18891,152818,15682268,Lucchese,592.0,France,Male,34.0,2,0.0,2,0,1,100720.02,0
18892,58434,15771857,Nwokike,557.0,Spain,Male,35.0,2,0.0,2,1,0,174911.71,0
18893,148406,15701166,Chinedum,731.0,France,Male,40.0,5,0.0,2,1,1,38761.61,0
18894,105409,15624175,K'ung,641.0,France,Female,33.0,4,99046.32,1,1,1,132501.85,0
18895,38563,15571302,Lettiere,605.0,France,Female,24.0,5,0.0,2,1,0,58854.74,0
18896,147957,15699247,Allan,789.0,France,Male,33.0,4,0.0,2,1,0,107415.02,0
18897,127686,15628886,Matlock,677.0,Spain,Male,56.0,5,123959.97,1,1,1,60590.72,0
18898,162444,15605673,Liang,693.0,Spain,Female,29.0,8,115095.88,2,0,0,78622.46,0
18899,20621,15686670,Duke,588.0,France,Female,36.0,2,0.0,2,0,0,92536.0,1
18900,6957,15738220,Toscani,706.0,France,Female,38.0,8,0.0,2,0,0,79637.35,0
18901,120069,15664270,Balsillie,675.0,Germany,Male,44.0,6,142084.04,1,1,0,156424.4,1
18902,42933,15780409,Egobudike,626.0,France,Female,32.0,6,0.0,2,1,0,109742.55,0
18903,7226,15581748,Bellucci,699.0,Germany,Male,57.0,1,101134.87,2,0,1,70954.41,0
18904,10209,15806926,Ts'ui,589.0,Spain,Male,37.0,4,0.0,1,1,1,87071.18,0
18905,86656,15809117,Chuang,551.0,France,Male,49.0,5,0.0,1,0,0,898.51,1
18906,32383,15773501,Chukwudi,641.0,Germany,Male,49.0,5,122570.19,1,1,0,99398.01,1
18907,84241,15660205,DeRose,714.0,Spain,Female,23.0,1,0.0,2,0,0,157564.84,0
18908,105195,15686963,Hsia,729.0,France,Male,37.0,3,130931.83,2,1,0,12092.03,0
18909,162439,15791760,Nwankwo,625.0,Germany,Male,43.0,1,102934.72,1,0,0,123096.88,1
18910,5850,15751336,Ch'ien,488.0,France,Female,44.0,9,0.0,1,1,0,59659.76,1
18911,87557,15688865,Chukwujamuike,758.0,Germany,Female,44.0,3,121535.18,1,1,0,166677.35,0
18912,84433,15788448,Brady,527.0,Germany,Female,39.0,3,102290.56,1,1,0,182691.31,1
18913,10122,15702292,Smith,660.0,Germany,Female,20.0,7,104786.47,2,0,0,120189.43,0
18914,121487,15732061,Hsia,791.0,Germany,Female,38.0,1,121874.89,2,0,0,6865.41,0
18915,51414,15694566,Ch'iu,708.0,Spain,Male,36.0,6,136659.74,1,1,1,184524.65,0
18916,70465,15628523,Chien,539.0,France,Male,24.0,3,0.0,2,1,1,198161.07,0
18917,124108,15804211,Oluchukwu,719.0,France,Male,36.0,1,0.0,1,0,1,199841.32,0
18918,122690,15685947,Trevisan,727.0,France,Male,46.0,9,132578.44,1,1,1,1235.49,0
18919,115742,15761654,Ginikanwa,700.0,France,Male,33.0,1,130788.71,1,1,0,71811.9,0
18920,119823,15652693,Hsia,554.0,France,Male,42.0,4,0.0,1,1,1,126792.84,1
18921,78913,15736274,Y?an,710.0,France,Female,37.0,1,0.0,1,1,0,1843.24,0
18922,118858,15745355,Chiang,622.0,France,Female,38.0,7,119315.75,1,1,0,71159.84,0
18923,155299,15782758,Nwokeocha,655.0,France,Male,35.0,7,0.0,2,1,0,52462.25,0
18924,120403,15770101,Tsou,813.0,Spain,Male,37.0,1,138131.73,1,0,1,109805.2,0
18925,42971,15694143,Conti,649.0,France,Female,41.0,10,0.0,1,0,0,133086.45,0
18926,107112,15709861,Chigozie,481.0,Spain,Male,33.0,2,0.0,2,1,0,140168.33,0
18927,123804,15602979,Smith,705.0,France,Male,55.0,9,67563.31,1,1,0,198161.07,1
18928,12507,15622478,Patterson,754.0,Spain,Male,30.0,7,0.0,2,0,1,121529.59,0
18929,120851,15678058,Shih,558.0,France,Female,40.0,7,0.0,3,1,1,77965.67,1
18930,160411,15752601,Nwabugwu,635.0,France,Male,40.0,9,0.0,2,1,1,126792.83,0
18931,55806,15594878,McIntyre,698.0,France,Female,43.0,9,0.0,1,1,1,179631.85,1
18932,116085,15683553,O'Brien,788.0,Spain,Female,33.0,7,0.0,2,0,0,116978.19,0
18933,111795,15739194,Tien,753.0,Spain,Male,35.0,4,0.0,2,1,1,159822.66,0
18934,101446,15644878,Shih,679.0,France,Female,36.0,3,0.0,2,0,0,62944.75,0
18935,15000,15759038,Yermakova,639.0,Spain,Male,32.0,4,0.0,1,1,0,174775.03,0
18936,26927,15605036,Udinesi,693.0,Germany,Male,40.0,8,142367.69,1,1,0,177822.72,0
18937,8472,15780256,Palfreyman,630.0,France,Male,28.0,4,0.0,2,1,0,114006.35,0
18938,147089,15806447,H?,583.0,Spain,Male,32.0,7,0.0,1,1,0,57589.29,1
18939,123979,15804787,Yermakova,678.0,France,Female,60.0,4,0.0,1,1,0,43486.73,1
18940,129028,15604556,Nkemjika,526.0,France,Male,34.0,3,142703.5,1,1,0,72993.85,0
18941,145747,15758025,Nwebube,586.0,Spain,Female,42.0,1,0.0,2,1,1,72876.41,0
18942,151706,15592741,Kline,596.0,France,Female,28.0,4,162261.01,1,1,0,59601.15,0
18943,87878,15731865,Ngozichukwuka,848.0,Spain,Male,32.0,2,0.0,2,1,1,167032.49,0
18944,78480,15782993,Pan,521.0,Germany,Male,51.0,9,121355.19,1,1,1,64381.33,0
18945,153125,15626679,Linger,711.0,France,Male,33.0,0,0.0,2,1,0,59103.13,0
18946,48018,15757425,Pisano,669.0,France,Male,40.0,1,0.0,2,0,1,172097.94,0
18947,72936,15651802,Goliwe,649.0,France,Male,32.0,10,122781.65,1,1,1,120138.58,0
